id;name;introduction;rank;address;tel;type;city;url
231;上海市东方医院南院;"上海郊区三级综合性医院“5+3+1”建设工程是新中国成立以来上海医疗规模最大的布点调整项目。总体目标是通过优化三级医院设置，使郊区居民享有优质医疗服务的可及性明显提高，至2012年实现郊区每个区县配置至少一所三级公立综合医院。                  除了浦东本土三甲医院----东方医院之外，在“5+3+1”中，5是指新建5家三级甲等医院，它们分别是位于领港新城的市六东院，坐落在嘉定新城的瑞金北院，位于闵行浦江镇的仁济南院，位于宝山地区的华山北院，以及在浦东曹路镇的长征医院。作为上海公立医院改革的试点，这些医院的基本建设、大型设备、开办经费以及日后的运行经费补助，由市、区两级政府予以保障。                  如果说东方医院本部得益于陆家嘴区位优势，带来每年5万余人次的外籍病人就诊量，促发出高品质的医疗服务及国际化的发展定位，那么南院的发展就立足于服务周边百姓。                  几年前，细心的东方医生从多年义诊的病理数据中得出，陆家嘴居民心血管发病率普遍偏高，并由此探讨生活压力与疾病谱系关系。2011年底，陆家嘴街道打造上海首个“智慧社区”示范点-----医疗保障任务顺理成章交给东方医院：年老体弱的居民不用出家门，就可利用新型的便捷式检测设备，免费将心率、血压、血氧等各项生理指标实时传送至东方医院。与一般心血管疾病体检普查不同，这些检查项目中，包含心脏超声、中心动脉测压、大动脉测压等多项联合检查，可直接揭示人体心血管运行特征，掌握血管硬化程度变化，如按项目收费，至少需要1千多元，却全部免费计入东方医院“智慧医疗”项目中。南院还没有开业，类似的“智慧医疗”方案就被写入周边社区与东方南院合作方案中。东明街道的领导兴奋地说：这真是踏破铁鞋无觅处，得来全不费工夫啊!                  “心心相映”不止在医患之间。成立于2007年的东明社区志愿者协会是浦东乃至上海的一道亮丽风景线，在特奥会、世博会、地铁站、学校、十字路口等公共场所，时时可见他们亲切的身影。如今，他们又加入到东方医院南院，与东方医院的义工们联手，在门诊大厅、检验台、服务台为前来就诊的百姓答疑引路。在他们的组织协调下，“健康东明”、“健康三林”、“健康上钢”等一场场义诊、一次次健康讲堂如期开办，将“身边的医院”概念植入当地百姓心中。医院与社区结合、与居民结合，就是为了服务社区、服务百姓。       <clob></clob>";1;上海市浦东云台路1800号(华夏西路口),;021-38804518;3a;sh;http://www.guahao.com/hospital/9d8c1b10-78bf-4d44-9d27-bd9efbafed9e000
232;上海市第七人民医院;"上海市第七人民医院位于浦东新区外高桥区域，紧邻上海自由贸易试验区，是集医疗、科研、教学为一体、康复、健康管理为特色的三级甲等中西医结合医院，4次被评为卫生部先进集体，11次被评为上海市文明单位。<br />   <br />   医院始建于1931年，由海上闻人杜月笙创建，经过80余年的风雨历程，现医院建筑面积80000余平方米，核定床位700张。医院现有职工1200余人，其中卫技人员1000余人，硕博以上占比8﹪，高级职称占比10%。2013年医院门急诊量122万人次，出院病人近2万人次。<br />   <br />   医院拥有各类高端医疗设备，总价值超过2.5亿元，包括西门子3.0双梯度核磁共振、西门子双源CT、单光子发射型电子计算机断层扫描仪（SPECT）、西门子大平板数字减影血管造影机（DSA）、激光消融系统、非手术脊柱减压系统、多体位智能下肢康复训练机器人、中医体质辨识仪、全自动大型生化分析仪等大型医疗设备。<br />   <br />   医院设有临床科室32个，其中国家级重点学科1个，市级重点专科4个，区级重点专科11个，院级重点专科2个。医院开展各类中医特色服务项目100余项，年服务人次15万余人，各项业务指标年增长20﹪以上。<br />   <br />   医院重点学科建设卓有成效，拥有国家中医药管理局“十二五”重点专科肾病科；上海市医学重点专科康复科、上海市中医临床优势专科康复科、上海市中医临床重点学科中医肿瘤病学、上海市中西医结合重点病种湿疹、上海市传统医学示范中心；浦东新区重点学科临床药学、浦东新区重点学科群中西医结合康复医学学科群、浦东新区传统型中医临床示范学科中医肛肠科、浦东新区重点专科耳鼻咽喉科、浦东新区重点专科核医学科、浦东新区重点专科泌尿外科、浦东新区传统型中医临床示范学科中医男性科；并于2013年成立了健康管理部、脊柱外科。<br />   <br />   医院拥有优质的中医学科资源。创建了叶景华全国名老中医传承工作室、叶景华上海市名中医工作室、浦东新区叶玉妹名中医工作室、朱雪萍名中医工作室，是浦东新区唯一的全国综合医院中医药工作示范单位。        <br />   <br />   医院注重建设中西医结合的教学体系，拥有11个教研室、7个教研组，并积极筹建上海中医药大学附属医院，是上海中医药大学、第二军医大学、同济大学医学院、宁夏医科大学等六所医学院校的临床教学医院，是上海市中医住院医师规范化培训基地、浦东新区临床医师技能培训基地。<br />   <br />   2013年，医院在研科研项目66项，其中国家自然基金1项，省部级4项、市局级17项、区级31项、院级10项。在美国、以色列、新加坡、台湾（地区）等地设立了海外培训基地。<br />   <br />   医院立志做浓中医，做实西医，做大做强中西医结合，秉承医院服务宗旨&mdash;&mdash;“顾客满意，员工幸福，社会责任”，不断提升医疗服务质量，将医院建设成为全国一流的三级甲等中西医结合医院            ";1;上海市浦东新区高桥大同路358号;021-58670561;3a;sh;http://www.guahao.com/hospital/12635601-8d9e-44e4-becd-1076d04c5795000
233;上海市口腔病防治院;"上海市口腔病防治院的前身是上海市牙病中心防治所，创建于1946年。经过60年的发展，上海市口腔病防治院已经成为一家能为上海市民提供各项高质量口腔医疗保健服务的区域性口腔疾病防治的专科中心，同时还承担着对全市口腔疾病预防监控职责，对上海市各区县牙病专业防治机构进行指导。 　　 　　除担负口腔疾病的医疗和预防职责外，还担负了口腔医学的教学和科研任务。曾先后是上海第二医学院口腔系、上海铁道大学口腔医学院、上海同济大学高等技术学院、上海职工医学院和温州医学院等院校的教学基地，指导全日制学生的临床见习和实习，同时还负责国家级和上海市的医学继续教育培训班的课程，接收全国各地口腔医务人员的进修和临床新业务培训。 　　 随着医疗水平的不断提高，我院得到了全市市民的关爱和信任，每年有众多的病人到我院就诊，其中包括许多疑难病例，全年门诊量逐年上升，2005年达到20万人次，无论从医疗总人次、以及平均每医师完成的门诊量上，在全市的口腔疾病专业医疗防治机构中均位居前列。自1985年以来连续获得上海市卫生系统和上海市卫生局文明单位的称号，病人总体满意度历年测评始终在90%以上。所获荣誉： 1985年以来连续七次被评为上海市卫生局系统文明单位.先后获得全国科学大会奖和全国卫生科技大会奖各一项";1;上海市黄浦区北京东路356号;021-63509092;3a;sh;http://www.guahao.com/hospital/2b0d6644-f927-489e-84c3-bfbea0b74f45000
234;上海交通大学医学院附属第三人民医院;"上海交通大学医学院附属第三人民医院创建于1980年，原名上海第二医科大学附属宝钢医院，2005年7月正式改为现名，是一所集医疗、教学、科研于一体的三级综合性医院。经过30年的建设与发展，该院已成为一所管理科学、设施先进、专科齐全，以创伤急救等为主要特色的综合性医院，1997年被国家卫生部首批认定为卫生部国际紧急救援网络医院。医院目前核定床位502张，临床科室35个，在职员工980余名，高级职称120余名，具有硕士以上学历的有130余名，拥有一批医术精湛，医德高尚的专家学者。医院医疗仪器设备先进完善，配备有1.5T双梯度磁共振、64层螺旋CT、DSA、血液净化机、DR、X刀、数字胃肠机、直线加速器、三舱七门高压氧治疗舱、生化分析仪、全自动蛋白分析仪等大型仪器。 医院依据区域以重工业、交通运输业为主的特点，精心打造以创伤急救为特色的一批专业学科群，如普外科、神经外科、骨科、烧伤整形科、心胸外科、手外科、脊柱外科、放射科等，使这些学科成为地区优势明显的品牌科室，形成了一个比较完整的学科群。2009年上海交通大学医学院创伤医学研究所在我院成立，为创伤医学的临床和基础研究，交叉研究搭建了更为广阔的平台。医院积极开展冠状动脉支架置入、射频消融、ERCP、肿瘤介入治疗、放射治疗等诊疗项目；同时，心胸外科、神经外科、普外科和妇产科的微创手术在区域内都具有较大的影响力。2008年底，作为上海市六家危重新生儿会诊抢救中心之一，儿科承担了上海北部区域危重新生儿抢救的重任，为患儿撑起了一把保护伞。 医院积极营造“科教兴院”和“人才强院”的良好氛围，学科建设、人才培养、科研、教学与医疗齐头并进，进入了全面发展的快车道。烧伤整形科、内分泌科、普外科、神经外科、眼科、泌尿外科、肿瘤科、心内科、卫生管理等2个博士培养点、16个硕士培养点，承担着研究生培养任务。与此同时，我院还承担国家自然科学基金委、上海市科委、市教委、市卫生局等项目的科研课题，每年有百余篇论文被国内外期刊收录。临床医学院不断推进办学与教育改革力度，目前医学影像技术专业已成为全国高职高专示范基地，编写《临床医学概论》、《医学影像成像原理》、《核医学》、《放射治疗学》等教材，形成包括心电、脑电、超声在内的影像技术操作电子图库，实现教学上的重大突破。为了提升医院的综合优势，医院加快学科建设和人才培养，近年来不仅引进了一批专家和学科带头人，并为许多年轻的医护人员提供出国进修和攻读硕、博士的机会，在全院范围内形成良好的学术和竞争氛围。医院积极拓展对外医学交流，与美国、法国、澳大利亚、以色列、日本等医疗机构建立了良好协作关系，海内外人员来往交流日渐频繁，促进了我院与世界医学的交流和接轨。 医院始终把精神文明建设和医院文化建设作为提升全院职工内在素质的一项重大系统工程，以新时期社会主义荣辱观为先导，以改善服务态度和发扬良好医德医风为重点，更新服务理念，强化服务意识，坚持“公立、公益、基本”的办院宗旨，积极追求社会效应为主导的办院方向，先后获得全国卫生系统抗击非典志愿者先进集体，全国优秀院长获奖单位，连续四届获得上海市文明单位，以及上海市医院（卫生）系统文化建设先进单位。 医院坚持以“质量建院、人才强院、科教兴院”为办院宗旨，坚持以科学发展观为统领，加强内涵建设，不断深化内部运行机制改革，增强工作效率和资源的有效配置，在保证基本医疗服务需求同时，满足多层次医疗服务需求，提高医院的综合竞争力。相信通过全体员工的不断努力，一个现代化的、充满生机的、值得信赖的医院在上海北翼的长江口岸巍然屹立。";1;上海市宝山区漠河路280号;021-56691101;3a;sh;http://www.guahao.com/hospital/c102e248-751a-4d0b-941d-94a2c33a4e0b000
235;同济大学附属口腔医院;同济大学附属口腔医院是上海市唯一一所三级甲等口腔专科医院，市级医保定点单位。是我国口腔医学专业医疗、教学和科研基地之一。地处闸北区延长中路399号，交通便捷。;1;上海市闸北区延长中路399号;021-66315500;3a;sh;http://www.guahao.com/hospital/5ff89d5d-5f01-4945-b687-fa47662fd5aa000
236;上海市第一妇婴保健院东院;"<p style=""margin: 0px; padding: 0px; color: rgb(49  49  49); font-family: 微软雅黑  Helvetica  Arial  sans-serif; font-size: 14px; line-height: 24px; background-color: rgb(245  245  245);"">  上海市第一妇婴保健院东院于2013年8月建成并投入使用。始终贯彻妇幼卫生方针，坚持“一法两纲”，坚持母婴保健公益性的办院方向，凭借精湛的技术和优良的服务为广大妇女儿童提供优质的医疗服务，填补了浦东地区没有妇产科三级甲等专科医院的空白。";1;上海市浦东新区高科西路2699号;021-20261000;3a;sh;http://www.guahao.com/hospital/8642f1ed-8ea7-4c09-8c70-d0720b9e1085000
237;复旦大学附属华东医院特需诊疗部;"复旦大学附属华东医院成立于1951年，其前身为建于1921年的宏恩医院。医院占地面积达4万㎡，拥有东、南、西、北四幢医疗主楼以及十多幢配套 用房， 院内林木葱郁，环境十分幽雅。半个多世纪以来，经过几代“华东人”艰苦卓绝的奋斗，华东医院已发展成为一所以干部医疗保健为重点，老年医学为特色，集医 疗、教学、科研、预防为一体，立足上海、面向国内外的三级甲等综合性医院，其整形美容科拥有专业的技术团队和国内外先进的技术设备，是上海最权威的整形美 容机构之一。";1;上海市静安区延安西路221号;021-62483180;3a;sh;http://www.guahao.com/hospital/3eded5c6-e446-4c3d-8068-650df181abba000
238;岳阳医院青海路特诊部;"上海中医药大学附属岳阳中西医结合医院是一所集医、教、研为一体的三级甲等综合性医院，上海市外籍人员专诊医疗单位，上海市文明单位；同时也是上海市唯一一所由国家中医药管理局评定的全国重点中西医结合医院。本院由大柏树的院总部、青海路的名医特诊部、宛平南路的上海针灸经络研究所形成一体两翼格局，医疗范围辐射全市。                本名医特诊部始创于1952年，其前身为上海市第一家中医医疗机构----“公费医疗第五门诊部”。上海中医界名家，多出于此，至今源流不绝，被称为&quot;名中医的摇篮&quot;。   
                            ";1;上海市静安区青海路44号;021-62536300;3a;sh;http://www.guahao.com/hospital/ce1fa639-29f5-4443-a76c-2006e445206e000
239;上海市复旦大学附属公共卫生临床中心分部;"上海市（复旦大学附属）公共卫生临床中心（简称“公卫中心”）是复旦大学附属三级甲等医院、又名复旦大学附属中山医院南院；全国传染病医师进修教育培训基地、中国疾病预防控制中心艾滋病临床进修教育基地、上海市疾病控制中心临床基地；为复旦大学传染病学国家教育部重点学科组成部分、复旦大学妇产科学国家教育部重点学科组成部分、国家临床重点专科（传染病学）建设学组、上海市传染病重点学科建设单位之一；国家级药物临床试验机构资格认定单位；上海市危重孕产妇会诊抢救中心、上海市产科肝病监护中心、上海市艾滋病诊疗中心、上海市新发与再现传染病研究所、国家中医药管理局中医药防治传染病重点研究室（临床基地）建设单位。连续四届蝉联上海市文明单位。             公卫中心本部地处上海市金山区，紧邻S4、G15 高速公路亭卫公路出口处，占地33.3 公顷，总建筑面积101389.22 平方米；分部位于上海市虹口区，占地45 亩，建筑面积2.6 万平方米。为2004 年市政府一号工程，上海市加强公共卫生体系建设三年行动计划的重要组成部分，于2004 年11 月16 日落成启用。             公卫中心现有职工800 余名，汇集了复旦大学附属中山医院、华山医院、复旦大学上海医学院及原上海市传染病医院等各方专家、教授。公卫中心核定床位500 张，主要收治病毒性肝炎、妊娠肝炎、伤寒、乙型脑炎、流行性出血热、化脓性及结核性脑膜炎、肠道传染病、艾滋病、肺结核、传染性非典型性肺炎等各种法定传染病。在重症肝炎、妊娠肝炎、中枢神经系统感染和艾滋病治疗等方面颇具特色，曾获多项临床成果奖和科研奖。公卫中心现设有肝病科、感染科、综合内科、肝病临床中心、妇产科、中医科、呼吸科、外科、普外一科、胸外科、介入科、消化内科、麻醉科、儿科、五官科等临床科室以及影像科、检验科、病理科、药剂科等医技科室。             公卫中心配置了先进的医疗仪器及科研设备，如数字血管造影机（DSA）、1.5T 磁共振（MRI）、128 排螺旋CT、多功能数字化X 射线摄片机（DR）、高端彩超等一系列医疗诊断仪器，数字化手术室、ECMO 体外膜肺氧合生命支持系统、MARS 人工肝等治疗类设备，以及多功能流式点阵仪、基因测序仪、贝克曼超速离心机等高端科研类设备，为临床提供了强有力的支持。公卫中心还设有ICU 病区、压差病房、数字化信息管理系统（HIS）、医学图像存储与传输系统（PACS）、远程医疗和医疗示教系统，传染病诊治指挥中心可以通过图像传输实现专家会诊、学术交流、教学培训、网上探视等多种功能。公卫中心与世界上主要的公共卫生科研机构保持着广泛的合作。             站在新的起点，公卫人秉承“团结、奉献、诚信、卓越”的医院精神，围绕建设具有较强综合医疗救治能力的传染病临床医疗中心发展战略，为建成上海市肝病、艾滋病、结核等感染与传染性疾病诊疗中心和高水平的传染病研究基地，建成上海市公共卫生的“快速反应部队”和国际一流公共卫生临床中心的目标而努力奋斗。            
                            ";1;上海市虹口区水电路56号;021-37990333;3a;sh;http://www.guahao.com/hospital/5d72eae7-2baf-4597-a807-37302f4464ca000
240;上海市东方医院;"上海市东方医院（同济大学附属东方医院）始建于1920年，是一所集医疗、教学和科研于一体的现代化三级甲等综合性医院。医院南北两址，分别位于上海陆家嘴金融贸易区和世博园区，建筑面积25万平方米，地理位置优越。近年门、急诊人次超过230万，其中外籍患者5万余人次，病人来自全国、港、澳、台地区和欧美等国家。　                  医院设51个临床、医技科室，开放床位2000张。医院拥有一大批造诣深厚的医学专家队伍，高级职称人员312名，具有博士学位人员200余人、硕士学位人员500余人，博士生导师42名、硕士生导师100余名，有200余人次入选或获得国家百千万人才工程国家级人选、教育部长江学者、国家杰青青年基金、国家千人计划、教育部新世纪优秀人才、上海市千人计划、上海市领军人才计划等各级人才计划。                  <clob></clob>";1;上海市浦东新区即墨路150号;021-38804518;3a;sh;http://www.guahao.com/hospital/a7fb2715-5e71-4d75-9f16-bcfc1c81f739000
241;上海市口腔病防治院分院;"上海市口腔病防治院的前身是上海市牙病中心防治所，创建于1946年。经过60年的发展，上海市口腔病防治院已经成为一家能为上海市民提供各项高质量口腔医疗保健服务的区域性口腔疾病防治的专科中心，同时还承担着对全市口腔疾病预防监控职责，对上海市各区县牙病专业防治机构进行指导。 　　 　　除担负口腔疾病的医疗和预防职责外，还担负了口腔医学的教学和科研任务。曾先后是上海第二医学院口腔系、上海铁道大学口腔医学院、上海同济大学高等技术学院、上海职工医学院和温州医学院等院校的教学基地，指导全日制学生的临床见习和实习，同时还负责国家级和上海市的医学继续教育培训班的课程，接收全国各地口腔医务人员的进修和临床新业务培训。 　　 随着医疗水平的不断提高，我院得到了全市市民的关爱和信任，每年有众多的病人到我院就诊，其中包括许多疑难病例，全年门诊量逐年上升，2005年达到20万人次，无论从医疗总人次、以及平均每医师完成的门诊量上，在全市的口腔疾病专业医疗防治机构中均位居前列。自1985年以来连续获得上海市卫生系统和上海市卫生局文明单位的称号，病人总体满意度历年测评始终在90%以上。所获荣誉： 1985年以来连续七次被评为上海市卫生局系统文明单位.先后获得全国科学大会奖和全国卫生科技大会奖各一项";1;上海市徐汇区复兴中路1258号;021-63509092;3a;sh;http://www.guahao.com/hospital/c0b18885-5416-4c4a-a4d6-9fc4e6933ba8000
242;第九人民医院整复外科特需部;"上海交通大学医学院附属第九人民医院的前身“伯特利医院”创建于1920年。1952年更名为上海第九人民医院，1964年正式成为上海第二医科大学附属第九人民医院（以下简称“九院”），2005年上海第二医科大学与上海交通大学正式合并，九院改名为上海交通大学医学院附属第九人民医院。 九院是一所以口腔、整复外科和骨科为特色的内、外、妇、儿各科齐全的三级甲等综合性教学医院。近年来，以“精修医术、诚炼医德、广纳贤才、齐铸九院”的医院精神，以“科教兴院、人才强院”的发展战略，在医、教、研、管理等方面取得了可喜成绩。已连续十届评为上海市文明单位，并获“全国城市医院文化建设先进集体”荣誉称号。 医院占地面积61亩。医院核定床位1000张，口腔综合椅位260张，临床科室33个，医技科室9个。全院职工2200余人，医疗专业技术人员占82%以上，其中副高职称以上专家350余人。现拥有3位中国工程院院士：著名整复外科专家张涤生、口腔颌面外科专家邱蔚六、骨科专家戴尅戎，以及国家973项目首席科学家曹谊林教授和上海市十大科技精英、上海市领军人才、卫生部突出贡献中青年专家张志愿教授。 医院拥有3 个上海市临床医学中心（口腔临床、整复外科、关节外科）和2个上海市临床医疗质量控制中心（口腔医学、医学美容）。口腔临床医学、整复外科与组织工程学、外科学（骨科）现为国家重点学科，口腔基础医学现为国家重点培育学科。2009年教育部学位与研究生学位发展中心公布的2007～2009学科评估高校排名结果，上海交通大学口腔医学以80分与北京大学并列排名全国第二。口腔医学、整复外科学、骨科学为教育部第三期“211工程”重点建设学科。口腔黏膜病科列为国家中医药管理局重点专科。组织工程学为上海市“重中之重“学科，口腔颌面外科为上海市重点学科（优势学科），口腔修复生物材料学为上海市重点学科（特色学科），口腔基础医学和眼科学为上海市第三期重点学科，骨科为上海市教委重点学科。眼科、麻醉科、泌尿外科、内分泌科为上海交通大学医学院重点学科。也是上海交通大学医学院血管病诊治中心、疝与腹壁外科疾病诊治中心单位。 医院年门急诊病人193万人次，年出院病人4.1万人次，年施行住院手术1.4万例，门诊手术5.5万例。各学科临床水平不断提高，其中口腔颌面外科、整复外科和骨科在国内外诸多领域达国际领先水平，成为全国知名品牌。近年来，“裸鼠背上长人耳”、“国内首例胸骨裂畸形”小吴菁修复术、“中国第一毛孩”于震环外耳道整形术、 “下颌骨骨化性纤维瘤”欧阳莉菁肿瘤切除植骨修复术等曾轰动全国。 九院是上海交通大学口腔医学院、九院临床医学院教学基地，拥有27个教研室，建立了国内一流的口腔仿真模头实训基地。获得3项国家级精品课程，1项国家级双语教学示范课程，1个国家级教学团队，硕士生导师234名，博士生导师74名，设有3个博士后流动站，15个博士点、20个硕士点。医院现有1个国家组织工程研发中心，1个教育部数字医学工程研究中心，上海市组织工程重点实验室、上海市口腔医学重点实验室和上海市骨科内植物重点实验室。拥有上海市整复外科研究所、上海市口腔医学研究所、上海市生物材料研究测试中心和上海交通大学眼科视觉科学觉研究所。上海市科技功臣1人，上海市十大科技精英2人。有国家杰出青年2人，长江学者3人，中组部千人计划1人，上海市委组织部千人计划1人，新世纪百千万工程国家级人选2人、教育部新世纪优秀人才支持计划5人、卫生部突出贡献中青年专家4人，以及上海市启明星（后）计划等市级以上人才培养近100人次。近十年来医院承担纵向科研项目500多项，其中包括其中973首席科学家项目2项，国家自然科学基金170项（重点项目3项）。获国家级奖项3项（国家科技发明二等奖1项、国家科技进步二等奖2项），省部级奖项52项（其中一等奖7项）、上海市卫生系统银蛇奖一等奖1项。近5年，科研总经费约16000多万元，发表论文3000余篇，其中SCI收录论文260余篇。2004年度Medline收录论文数量居全国医疗机构排名第1位。中国科学技术信息研究所公布的2008年度中国科技论文统计结果，我院被SCI收录论文数达90篇，排名全国医疗机构第17位，2010年“表现不俗”SCI论文全国第20位。2009年复旦大学管理研究所中国最佳医院排行榜列全国17位，整形外科全国第1位，口腔科全国第3位。 医院坚持 “以人为本”，从最广大职工利益出发。积极推进医院后勤化改革和劳动人事制度改革；医院重点加大对35岁以下优秀青年的培养力度和考核力度，将启动四期“院优秀人才培养计划”；三期院级重点学科建设项目，重点支持有发展潜力的临床学科。 医院注重精神文明和政风行风建设。医院先后获得全国城市医院“思想政治工作先进集体”、全国城市医院“抗震救灾先进集体”。口腔颌面外科荣获全国总工会授予的“全国五一劳动奖状”、全国首届“工人先锋号”、上海市“工人先锋号”荣誉称号。 世博之年，盛事中华。 2010年九院迎来建院90周年。九院，九十年，历经沧海，峥嵘岁月！九院全院职工高举中国特色社会主义伟大旗帜，全面贯彻党的十七大、十七届三中、四中、五中、六中全会精神，以邓小平理论和“三个代表”重要思想为指导，学习实践科学发展观，深化医药卫生体制改革，进一步解放思想，求真务实，锐意进取。医院将着力推进公益性办院发展方向，进一步提高医疗服务内涵和服务管理水平，着力推进“科教兴院、人才强院”发展思路，进一步加快医院重点学科和拔尖人才建设，将深入贯彻落实科学发展观，坚定不移地按照党中央、国务院部署要求，在市委、市政府领导下，坚持公共医疗卫生的公益性质，办好“群众放心、人民满意、具有鲜明特色”的现代化医院。 ：上海第九人民医院(上海九院)是一所以口腔整复外科和骨科为特色的内外科为基础的具有较强综合实力的集医教研为一体的三级甲等综合性教学医院上海第九人民医院的前身“伯特利医院”创建于年年更名为上海第九人民医院年正式成为上海第二医科大学附属第九人民医院年上海第二医科大学与上海交通大学正式合并九院改名为上海交通大学医学院附属第九人民医院九院又是上海交通大学口腔医学院和九院临床医学院教学基地还设有上海市口腔医学研究所上海市整复外科研究所上海市组织工程研究中心和上海市生物材料研究测试中心 　　上海第九人民医院医院占地面积亩核定病床张口腔综合椅位张设有个临床科室和个医技部门医务员工余人其中副主任医师副教授职称以上的人员余名设有博士研究生点个硕士研究生点个并设有博士后流动站个有博导名硕导余名现拥有位中国工程院院士：中国工程院院士著名整复外科专家张涤生教授中国工程院院士著名口腔颌面外科专家邱蔚六教授中国工程院院士著名骨科专家戴尅戎教授 　　上海第九人民医院的口腔医学整复外科关节外科的强大与这三位院士是分不开的　　上海九院的口腔医学分为口腔颌面外科口腔内科口腔修复科口腔正畸科儿童预防科口腔综合科口腔颅颌面种植中心以及口腔病理科等科室各个科室实力强大其中又以口腔颌面外科口腔内科口腔修复科口腔正畸科更为出众口腔颌面外科由我国口腔颌面外科学奠基人之一国际牙医学院大师张锡泽教授中国工程院院士邱蔚六教授创建学科现设口腔颌面－头颈肿瘤颌面整复口腔外科个专业组拥有床位余张和个口腔颌面外科ICU以及口腔颌面外科微创中心多导睡眠监测室（PSG）等博士生导师人硕士生导师人学科带头人为上海第二医科大学附属第九人民医院院长口腔医学院院长张志愿教授他也是中华口腔医学会口腔颌面外科专业委员会主任委员　　上海九院口腔内科实力也非常强大分为牙体牙髓病学牙周病学和口腔粘膜病学三个专业小组拥有牙科综合治疗椅台具有雄厚的技术力量和先进的医疗设备开展牙体牙髓病牙周病口腔粘膜病的防治工作在龋病病因学的研究疑难根管的治疗牙周病的综合治疗以及口腔粘膜病的中西医结合治疗方面居国内先进行列学科带头人为上海第二医科大学口腔医学院副院长中华口腔医学会口腔粘膜病专业委员会主任委员周曾同教授梁景平教授是中华口腔医学会牙体牙髓病学专业委员会主任委员　　上海九院口腔修复科也是人才济济有医师名其中教授名副教授名讲师名助教名有七个专业学组：可摘局部义齿全口义齿固定义齿口腔生理颌面赝复和口腔技工工艺组及口腔技术中心科主任张富强教授是中华口腔医学会口腔修复学专业委员会副主任委员　　口腔正畸科是上海第二医科大学附属第九人民医院重点学科现有医护人员及研究生余人其中口腔正畸专科医师人大多数拥有硕士或以上学历并在国外接受专业教育培训或深造学科带头人是中华口腔医学会正畸专业委员会常委沈刚教授 　　上海九院整复外科是我国整形美容与修复重建外科的创始单位之一非常强大学科创始人中国工程院院士张涤生教授是蜚声海内外的中国整形美容与修复重建外科的重要创始人其中高级职称人副高职称人（博硕士导师共20名）平均年龄岁各有所长能开展目前几乎所有高难度的整形美容手术学科在院本部现拥有病床张（不包括分院和分部）年门诊量为14万余人次年整形美容手术量达到万例学科带头人是上海第二医科大学附属第九人民医院副院长曹谊林教授也是中华医学会整形外科分会主任委员（目前曹谊林教授担任中国医学科学院整形外科医院院长） 　　上海九院的骨科强在关节外科有个3病区115张床位以关节疾病与创伤的诊断与治疗为重点分为髋膝肩足踝创伤脊柱及康复等个亚专科主要医疗特色包括：复杂疑难关节伤病的诊治关节置换手术及个体化人工关节的设计与应用各种关节疾病的关节镜诊断与手术复杂骨折诊治和骨折的微创治疗各类脊柱疑难疾病的诊断和治疗等学科拥有中国工程院院士戴尅戎教授在内的一批专家队伍有教授7人副教授5人高级工程师1人。";1;上海市黄浦区瞿溪路500号;021-23271699;3a;sh;http://www.guahao.com/hospital/0553f8e2-0846-4874-b9f8-93ed09b4fc1c000
243;上海国际医学中心;"上海国际医学中心（SIMC）由全球领先、亚洲最大的医疗集团&mdash;IHH集团旗下、多次荣获亚洲医院管理奖的百汇医疗集团参照国际联合委员会（JCI）标准管理，是一家以国际化医疗视野和现代化服务为标准建造的综合性医院。医院位于浦东新区国际医学园区内，占地104亩、建筑面积97 000平方米，与建设中的迪士尼乐园为邻，距陆家嘴金融贸易区15公里、浦东国际机场17公里，于2014年5月正式投入运营。                    作为国家卫生部、上海市重点项目和上海市卫生局指定的医师多点执业点，SIMC与上海8家著名三甲医院的专家团队达成合作，包括：上海交通大学旗下附属瑞金医院、新华医院、仁济医院、第九人民医院、第一人民医院、上海儿童医学中心、上海市胸科医院、和长征医院等。医院共设有500个床位、118个门诊诊室、15间手术室和10间一体化产病房，配备心血管、骨科、整形外科、妇产、耳鼻喉、眼科、儿科等科室，为患者提供优质便利的医疗服务。<span lang=""EN-US"">2014</span><span style=""font-family: 宋体;"">年</span><span lang=""EN-US"">5</span><span style=""font-family: 宋体;"">月正式投入运营</span>          <clob></clob>";1;上海市浦东新区康新公路4358号;021-60236000;3a;sh;http://www.guahao.com/hosptopic/6994072d-6444-4eca-a6ea-cd8909f8119a000
244;武警上海市总队医院皮肤病门诊部;"<p align=""left"">  武警上海市总队医院皮肤科成立于1948年，拥有67年建院史，是一所集医疗、教学、科研为一体的大型综合性★三级甲等★医院，医院坐落于上海市长宁区虹许路831号（近延安高架），地处著名的西郊宾馆、老外街附近，西邻上海虹桥火车站，地铁10号线、多条公交线路四通八达，交通便利，是上海市最大的三甲医院之一.特色科室皮肤科 对于白癜风，牛皮癣，荨麻疹，湿疹，灰指甲，扁平疣，皮炎，过敏，斑秃，脱发，鱼鳞病，痤疮(青春痘)，毛囊炎，癣，腋臭，花斑癣(汗斑)，手足癣，带状疱疹等皮肤病拥有67年临床研究经验，并且巨资引进先进皮肤病检查设备，达到快速康复皮肤病患者。医院每个月数万门诊量，治愈出院病人数万人次。齐全的检查设备和强大的皮肤科专家力量，为来院就诊的患者提供了快速、全面的医疗服务。";1;上海市长宁区虹许路831号(靠近延安路);021-64011399;3a;sh;http://www.guahao.com/hospital/90499c5f-5b0b-4487-b792-1e1c3e037edf000
